chr	pos
1	6704689
1	11854538
1	12941995
1	39776610
1	43228147
1	43902989
1	52530608
1	109793966
1	111853046
1	148004641
1	149783524
1	149906158
1	151341538
1	151341620
1	153931023
1	155188185
1	155931990
1	161599754
1	206623769
1	220276871
1	235922510
1	245772624
1	247751675
1	247751725
1	247752001
1	247752462
1	247752580
1	247752614
1	247902330
2	42282449
2	99182196
2	114399705
2	133543046
2	165952024
2	185803781
2	191524441
2	219029263
2	231947596
2	234652280
2	238726844
3	440699
3	9424928
3	9877038
3	11880710
3	15115948
3	31921292
3	42678621
3	42845680
3	46621544
3	48510922
3	49405951
3	52473745
3	52558849
3	111603142
3	113114608
3	113505209
3	119886885
3	120315335
3	142122729
3	158386887
3	171455826
3	197476822
4	845581
4	20734378
4	56768579
4	66361157
4	77926942
4	86915953
4	99363176
4	104070087
4	122828620
4	128685476
4	148575529
4	160264207
4	164050300
4	169197306
4	185552257
5	5239847
5	11110994
5	13913930
5	33938041
5	40835349
5	54398548
5	55094377
5	76351402
5	94876439
5	131927031
5	142500655
6	26158505
6	33248750
6	38810677
6	42224512
6	42224558
6	43038427
6	43593155
6	53370630
6	87970067
6	90340347
6	123100956
6	131571598
6	136600905
6	144179139
6	160211569
7	45650061
7	48004823
7	64437381
7	66270179
7	82580207
7	92978099
7	99306789
7	99808634
7	100677336
7	102665560
7	102988224
7	103198485
7	105098242
7	127231016
7	133502139
7	149129613
7	154876231
8	31498021
8	39806766
8	48749789
8	82593018
8	121290778
8	122626946
8	142200469
8	144732979
8	144993101
8	144994322
9	2192785
9	8500790
9	33386406
9	33387057
9	72047530
9	85677430
9	99099051
9	101800955
9	102861077
9	130082991
9	130712850
9	131367341
9	133945103
9	137591828
10	5959443
10	14974951
10	18803285
10	46967615
10	52834425
10	90342996
10	96162368
10	115534019
10	116602857
10	116602895
10	127505020
10	127505119
11	726970
11	3111812
11	18637037
11	27148986
11	32975498
11	33308267
11	47397226
11	59828720
11	60785351
11	63320520
11	64032897
11	67059207
11	67232290
11	77919932
11	103152912
11	111941994
11	118023348
11	129817136
12	6670928
12	6692229
12	6692529
12	12251928
12	31604993
12	48061621
12	48533065
12	49420060
12	51467662
12	52639249
12	52822425
12	52943818
12	54675662
12	56113220
12	57397508
12	64868152
12	95475278
12	105151419
12	108034099
12	124968284
13	28239829
13	31231851
13	38158988
13	42742882
13	67799716
13	112722232
14	21780097
14	23884264
14	32562188
14	36147182
14	36219784
14	47120421
14	57099827
15	41749923
15	43026452
15	43360220
15	55790547
15	58919991
15	65114716
15	66845521
15	72533823
15	77907318
15	90169198
16	103960
16	780325
16	2256193
16	2485829
16	3828129
16	15727580
16	23491968
16	30510399
16	58572154
16	68248320
16	70284911
16	71602018
16	82131777
17	5041030
17	7339584
17	7578275
17	8169232
17	8169233
17	8396109
17	26646275
17	26646322
17	26691931
17	33310224
17	33768156
17	33902981
17	34964825
17	37627781
17	42828543
17	42850284
17	42942371
17	56288082
17	60069976
17	62496163
17	73702670
18	32438313
18	67614163
18	67992477
19	549010
19	5784138
19	9059205
19	13919937
19	15586931
19	15587202
19	15587364
19	18895873
19	21558726
19	40329725
19	41025918
19	43585142
19	45296769
19	48866581
19	49362856
19	50881040
19	52994634
19	53209076
19	54485522
20	2640192
20	5282740
20	32255546
20	32256148
20	44483824
20	44520016
20	44676624
20	62196310
20	62196796
20	62196802
21	31768675
21	33032050
21	34883639
21	41505787
21	45104496
21	45795809
21	47693430
22	31859020
22	38061588
22	38692803
22	38692847
22	39218743
22	39421559
22	40343185
22	41077227
22	43606163
22	43606234
X	1531805
X	19482501
X	47445134
X	51075911
X	70148785
X	122756965
X	129208117
X	133549106
X	137939732
X	150869180
X	153206997
