chr	pos
1	36054078
1	112042982
1	145532146
1	182355539
1	186648244
1	208218421
2	61128140
2	61128141
3	48436179
3	121417402
3	179754428
4	2822436
4	48027157
5	41909968
6	64422100
6	83900533
7	151836271
8	123965724
9	19050073
9	21227906
9	79117309
10	35305223
10	98715014
10	102050257
10	105953648
11	7662824
11	62414787
11	71260209
11	95595463
11	108357013
12	53776771
12	72372850
12	110618302
12	117465245
12	121164962
14	36982437
15	25462407
15	52902265
15	92977487
16	30750172
16	30750173
17	47696431
17	56084419
18	21083629
19	14772884
19	58499976
20	50769705
21	44180975
22	40366977
