chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	3328244	3328245	123	7	2	1	1	1	NA	NA	NA	unphased	0.512820512820513	0.512820512820513	1
1	4829937	4829938	164	9	2	1	1	1	NA	NA	NA	unphased	0.495458298926507	0.495458298926507	1
1	33487294	33487295	35	3	2	1	1	1	NA	NA	NA	unphased	0.75187969924812	0.75187969924812	1
1	85113116	85113117	109	10	2	1	1	1	NA	NA	NA	unphased	0.800320128051221	0.800320128051221	1
1	103354456	103354457	99	5	2	1	1	1	NA	NA	NA	unphased	0.457875457875458	0.457875457875458	1
1	152282139	152282140	322	14	1.72	2	1	0.36	1	0	0.64	unphased	0.38515873015873	1.06988536155203	0.36
1	158390566	158390567	76	4	2	1	1	0.29	1	1	0.71	unphased	0.476190476190476	0.476190476190476	1
1	158687488	158687489	99	6	2	1	1	0.29	1	1	0.71	unphased	0.54421768707483	0.54421768707483	1
1	158724952	158724953	115	13	2	1	1	0.29	1	1	0.71	unphased	0.967261904761905	0.967261904761905	1
1	196300353	196300354	214	39	2.36	2	1	0.36	1	1	0.64	unphased	1.52359119141728	1.120287640748	1.36
1	228033262	228033263	29	5	2.36	2	1	0.36	1	1	0.64	unphased	1.45350140056022	1.45350140056022	1
1	228645164	228645165	60	4	2.36	2	1	0.36	1	1	0.64	unphased	0.617738095238095	0.617738095238095	1
1	237774133	237774134	17	4	2.36	2	1	0.36	1	1	0.64	unphased	1.88263038548753	1.88263038548753	1
1	242161820	242161821	57	18	2.36	2	1	0.36	1	1	0.64	unphased	2.37211428571429	1.74420168067227	1.36
10	74914086	74914087	38	8	2	1	1	1	NA	NA	NA	unphased	1.65631469979296	1.65631469979296	1
10	88696484	88696485	120	5	2	1	1	1	NA	NA	NA	unphased	0.380952380952381	0.380952380952381	1
10	95849085	95849086	71	5	2	1	1	1	NA	NA	NA	unphased	0.6265664160401	0.6265664160401	1
10	127697852	127697853	104	14	2	1	1	1	NA	NA	NA	unphased	1.12994350282486	1.12994350282486	1
11	4510219	4510220	143	6	2	1	1	1	NA	NA	NA	unphased	0.383509108341323	0.383509108341323	1
11	30557653	30557654	44	6	2	1	1	1	NA	NA	NA	unphased	1.14285714285714	1.14285714285714	1
11	32460496	32460497	27	5	2	1	1	1	NA	NA	NA	unphased	1.48809523809524	1.48809523809524	1
11	55419133	55419134	53	11	NA	NA	NA	NA	NA	NA	NA	unphased	NA	NA	1
11	60102447	60102448	86	8	2	1	1	1	NA	NA	NA	unphased	0.810536980749747	0.810536980749747	1
11	66331395	66331396	19	3	2	1	1	1	NA	NA	NA	unphased	1.2987012987013	1.2987012987013	1
11	88300319	88300320	59	7	2	1	1	1	NA	NA	NA	unphased	1.01010101010101	1.01010101010101	1
11	93542931	93542932	127	15	2	1	1	1	NA	NA	NA	unphased	1.00603621730382	1.00603621730382	1
11	117280491	117280492	145	13	2	1	1	1	NA	NA	NA	unphased	0.783604581072936	0.783604581072936	1
11	117651327	117651328	119	5	2	1	1	1	NA	NA	NA	unphased	0.384024577572965	0.384024577572965	1
