chr	pos
1	1203219
1	8384398
1	10384939
1	11907622
1	16259426
1	22207000
1	22837705
1	23769093
1	24674004
1	36437687
1	43891820
1	45974757
1	46521581
1	55194030
1	65867548
1	82372890
1	82372891
1	104093574
1	109366281
1	110280310
1	117568524
1	155112394
1	158735918
1	162344334
1	175372341
1	176993868
1	201982329
1	204966414
1	212560363
1	230459115
2	15467991
2	20455916
2	29375569
2	30863115
2	39406207
2	43776466
2	43776467
2	45169769
2	48707065
2	63215083
2	86254603
2	89544511
2	98828416
2	108488991
2	114483106
2	128631779
2	148731031
2	158636917
2	158637080
2	163045617
2	179423086
2	179425247
2	179579810
2	179594206
2	191897738
2	192228541
2	202260143
2	209007390
2	216983823
2	220097403
2	232790153
2	242430954
3	15457320
3	32032326
3	32207336
3	46414705
3	47045991
3	47677531
3	49723618
3	58124062
3	69998222
3	89259372
3	124369712
3	126062643
3	126751293
3	130159412
3	131100937
3	137807238
3	141012062
3	151166040
3	178936091
3	185252791
3	189584546
3	194162096
4	1944154
4	2240692
4	17528615
4	24543624
4	24838120
4	90034942
4	122722507
4	148993314
4	149356372
4	154626069
4	177605001
4	183959324
4	186536002
4	187131662
5	1060513
5	13794072
5	14387735
5	16478159
5	35727901
5	40841605
5	56777442
5	66441000
5	66441162
5	74877088
5	76349883
5	82835171
5	94756035
5	95091439
5	130500907
5	140221041
5	153766009
5	156819849
6	7365729
6	10877426
6	27782391
6	31637213
6	31938207
6	32944710
6	33654251
6	36507963
6	41129233
6	52993695
6	83075164
6	102503446
6	108385488
6	126073159
6	137519303
6	143093575
6	146350808
6	152676018
7	26224208
7	50514709
7	92027045
7	99754147
7	100253137
7	100304779
7	131082043
7	131887531
7	142000862
7	143632882
8	11643679
8	22475874
8	23712095
8	42852739
8	82670800
8	91064101
8	105463529
8	110100122
8	116599644
8	125058088
8	126017905
8	131949440
8	133141940
8	144462027
8	144892699
8	144992367
8	145739714
8	146115409
9	34371618
9	35750299
9	74300722
9	84608887
9	86900259
9	117119169
9	131607662
9	131678685
9	137702143
9	138836948
10	5415932
10	5790543
10	8006853
10	12123489
10	12139833
10	14894370
10	16878250
10	16916384
10	17026271
10	17083185
10	24889777
10	32308790
10	55996677
10	64913327
10	70231669
10	74114687
10	93773532
10	105778008
10	115804453
11	1018724
11	1432587
11	4616015
11	6644138
11	16822593
11	31327297
11	46782330
11	49204743
11	55890553
11	62285470
11	64884163
11	64884261
11	85437217
11	87020654
11	94230076
11	94352998
11	108204612
11	116729357
11	120351137
12	6646380
12	6939551
12	29496108
12	31586146
12	31944704
12	32135289
12	45567191
12	49433650
12	51639913
12	51879664
12	56600230
12	56600239
12	56600396
12	57390079
12	58124285
12	69326600
12	70713100
12	72667332
12	76741958
12	85277580
12	95604944
12	110206721
12	113614891
12	123011473
12	123102928
12	125449488
12	125450271
13	20426127
13	24895916
13	25914233
13	29601027
13	31549015
13	73409389
13	79940945
13	95735500
13	95899345
14	21967206
14	21967728
14	23530519
14	45642407
14	50050348
14	50625365
14	53619512
14	58701183
14	64194305
14	66975155
14	68265100
14	70713661
14	76045452
14	80993245
14	90398919
14	91701130
14	102792872
14	107048851
15	20496601
15	30008847
15	40751684
15	49288682
15	64446753
15	68624687
15	75761208
16	4924865
16	8728937
16	8953184
16	20386150
16	20554318
16	20696521
16	23641648
16	28883102
16	29999360
16	30103957
16	30594115
16	66918698
16	67694229
16	68373735
16	74419268
17	4448566
17	7214768
17	7578508
17	8402695
17	10357989
17	28525463
17	29848333
17	35990197
17	40705797
17	43316384
17	47076504
17	47869281
17	68128240
17	78092119
17	79205923
17	80763785
18	2601414
18	61379922
18	61471682
18	72346209
19	336110
19	1046287
19	2015432
19	4357561
19	5668400
19	9069357
19	10406170
19	10822943
19	13227233
19	13409749
19	15376405
19	15547730
19	17100522
19	17881352
19	19649166
19	20828150
19	24010227
19	31768368
19	33444553
19	34960022
19	35550851
19	35615969
19	38853419
19	47700520
19	47823262
19	49949873
19	50393136
19	51537854
19	55439096
19	55663163
19	58213087
20	6093264
20	13763243
20	30904343
20	32267644
20	43264906
20	44486569
20	57766435
20	58519916
20	62839049
21	10996140
21	30426152
21	30464817
21	39086839
21	40568116
21	40590539
22	17071728
22	21363001
22	30685455
22	38363207
22	42263232
X	30695563
X	54783666
X	73042567
X	76829715
X	100333847
X	128881675
X	133609215
