chr	pos
1	1235981
1	35250656
1	45797447
1	46088725
1	94939389
1	115280171
1	120839624
1	147580787
1	157548316
2	128389949
3	54958819
3	108094616
3	124210171
3	129185869
4	25759396
4	68934461
4	99850301
4	159812743
5	80508362
5	130791652
5	132158324
5	140482079
6	33365934
6	128643228
7	39446326
7	93551174
7	100304640
7	103474054
7	127725765
7	131864511
7	148801369
7	149518600
7	150417295
8	22880068
8	37693093
9	33467705
9	71628443
9	130159467
9	135975749
9	141070094
10	13167963
10	64957243
10	73567274
10	74899240
11	7662741
11	47600315
11	47869930
11	62520283
12	50744556
12	51853759
12	99837527
12	133219525
13	23909168
13	23910741
13	26975672
14	35579746
14	77493405
15	48623926
15	56935189
15	89010546
15	101602839
16	613272
16	4933991
16	9186850
16	21652716
16	48167669
16	55719085
16	75563115
16	89704613
17	1540075
17	8448780
17	10441053
17	40823573
17	41597598
17	45925056
17	68131394
17	72839426
18	28968923
19	3527661
19	4512405
19	12816127
19	15288571
19	30934626
20	10393727
20	13273028
22	16256577
22	50721158
X	49022721
X	151821371
