chr	pos
1	32672003
1	53544561
1	109235258
1	115258747
1	156437869
1	176734951
2	9545031
2	42281239
2	62451021
2	71901407
2	73826581
2	152977277
2	202626188
2	242129542
3	12978122
3	16368378
3	41266113
3	45557591
3	133305563
3	133648555
3	160131391
4	87655889
4	119552676
4	152022283
4	164273027
4	183721725
4	184598638
5	1293457
5	1461904
5	32790309
5	36971138
5	70308722
5	141359789
5	148930821
6	27879597
6	144508188
7	8126189
7	73114113
7	86978426
7	95813628
7	95813629
8	56015163
8	93904266
9	5922498
9	34370018
9	109687612
9	129981706
9	139700512
9	140442057
10	100401633
11	8060262
11	8751961
11	21305756
11	22272304
11	64991051
11	65480238
11	66083130
11	70194350
11	92616164
11	123753909
12	52183162
12	52795079
12	58197374
12	69967899
12	69967900
12	75601631
13	96086082
14	22265564
14	38680670
14	60938169
15	74326827
16	10837736
16	20856054
16	67670670
16	71196532
16	75269383
17	15508631
17	18661724
17	31323998
17	39680730
17	42271891
17	79031678
19	677916
19	14910337
19	15471697
19	30934969
19	40885537
19	44934510
19	47440618
19	55606896
21	28214973
21	45175866
22	28315107
22	49103568
X	70324636
X	79698487
X	106046152
X	119390946
X	119392644
X	140271264
X	140966998
X	152616137
