chr	pos
1	28208523
1	62456031
1	85510885
1	112318709
1	120479922
1	145441244
1	145580242
1	152275293
1	158057827
1	159021757
1	160783454
1	179989287
1	186055463
1	206778810
2	33745725
2	44040309
2	110301775
2	215278952
2	215645851
2	219538385
2	226447105
3	26751543
3	39226607
3	44399287
3	186302301
4	76813115
5	42718930
5	140255276
6	34100899
6	110752470
6	132695782
6	150048281
6	152647137
7	48318294
7	93633528
7	94293408
7	105190573
7	154667617
8	17169089
8	25745379
8	95158181
8	95676990
8	105361522
8	110293385
8	131249205
8	145746456
9	35711265
9	125239347
10	3176719
11	5510672
11	5537038
11	18955603
11	46670720
11	72295684
11	78516453
11	119228895
12	32135815
12	46757763
12	69094533
12	97098576
12	109898479
12	112153696
12	132589578
13	23909862
13	50123715
13	77664342
14	24027979
14	28733803
15	45404868
15	45404890
15	52433404
15	52877000
15	65739123
16	57243065
16	66919043
16	69056743
17	5264856
17	17412831
17	19288435
17	42284563
17	56598642
17	57955539
18	12706677
19	4432096
19	14865794
19	14910838
19	14938095
19	17922668
19	35981320
19	38600988
19	46417454
20	16360552
20	20013297
20	43703680
20	49509965
21	45959620
22	30736751
22	38336890
X	108718895
