chr	pos
1	110280790
1	160793350
1	215963501
1	242253019
2	67631095
2	71043280
2	80530341
2	141598583
2	176965490
2	233244506
3	58552309
3	148765942
3	190986135
3	190986146
4	126372551
4	126400959
5	39331784
5	102890441
6	99823923
6	149699821
7	20180754
8	80549132
8	95416434
9	12695765
9	34648844
9	43627521
9	88651374
9	101608264
9	116136378
10	32101744
10	50531758
10	98386517
11	19252363
11	31815069
11	49974310
11	61110228
11	62284330
12	54675192
12	133353579
14	23887205
15	60641330
16	15833981
16	53190610
17	7579592
18	77624159
19	15839766
19	36641901
19	38933032
19	47278981
19	49248542
20	17581394
20	44756996
X	41604828
X	48970825
X	131762490
