chr	pos
1	21071490
1	27873798
1	65255185
1	112031538
1	120493400
1	152188175
1	156756769
1	159897636
1	171310946
1	173176198
1	174210735
1	190068073
1	248344198
2	27804786
2	96944340
2	98853145
2	103130659
2	179417608
2	179454471
2	217559462
2	220500552
2	227953444
3	1371510
3	8590452
3	30686363
3	49336032
3	160143863
3	178952085
4	73962962
4	76882453
4	126398337
5	26915959
5	136974737
5	140242332
5	140431196
5	140739917
5	140741308
5	156734811
5	158267086
5	176306891
6	7581033
6	38890879
6	39841029
6	56505390
6	96651497
6	102483398
6	146755497
6	160109172
6	163735873
7	27224786
7	88964364
7	150068855
7	151875049
8	4851918
8	13357579
8	36698093
8	51617262
8	57353809
8	99961494
8	133150173
9	34552722
9	90501251
9	97563249
9	113538210
9	116060314
9	130479638
10	28420612
10	33469182
10	131760472
11	5528969
11	7110411
11	7334764
11	31822268
11	46750282
11	56057668
11	61254513
11	63671514
11	65361001
11	77378083
11	123901046
12	40265616
12	57351150
12	78400619
12	91558423
13	23914670
13	28143217
14	60976612
14	86089507
15	88476347
15	100332957
16	722946
16	19191722
16	20043149
16	57608778
16	58554928
16	84005763
17	3552213
17	7735984
17	7762765
17	20108520
17	37607412
17	41955298
19	20807836
19	33355032
19	36616392
19	39228953
19	51021480
19	51960994
19	54255697
19	54301528
19	56160410
19	58991757
20	48741552
20	49620778
20	57766245
21	39671579
21	43857605
21	46074169
22	17525849
22	40057308
X	32360399
X	50659159
X	83411138
X	152159384
X	152713230
