chr	pos
1	23707884
1	27099478
1	87045207
1	153751179
1	158911878
1	159922174
1	175360506
1	205312454
1	211486890
1	247607997
1	247768917
1	248084575
2	29474043
2	74652618
2	74689355
2	89513049
2	98996802
2	113418738
2	128327478
2	160284924
2	166848708
2	178098957
2	179428553
2	179591992
2	197171857
2	232018374
2	232576121
2	232894761
2	236957924
3	45801351
3	48336290
3	48630224
3	79638983
3	113184568
3	134080577
3	134264516
3	150931925
3	159710889
4	70346283
4	144447471
4	158233951
5	16764393
5	140595661
5	141019130
5	168212983
5	174869338
6	656905
6	3850591
6	29395352
6	31783447
6	33656066
6	57398161
6	84884551
6	97051605
6	97052625
6	97052626
6	130762103
6	130762104
6	159653501
6	167754805
7	5920474
7	6774965
7	73932631
7	76058831
7	98249075
7	107613476
7	113517941
7	113518481
7	117450984
7	127670714
7	129663532
7	148288154
7	150840470
8	35453106
8	77620157
8	116616667
9	35853508
9	100124634
9	101832081
9	107331510
9	133954582
9	135983376
10	33196033
10	54528093
10	68526077
11	50003889
11	55036730
11	55904723
11	56143595
11	59271773
11	86209150
11	123676132
12	10218210
12	12397555
12	16189274
12	21422683
12	49440539
12	113496109
12	113835062
12	116435034
12	128899758
13	28830435
13	32915195
13	44455314
14	21964752
14	88477333
14	105416441
15	21071285
15	25448309
15	33194204
15	74277189
15	74925045
16	33965564
16	57550247
16	67859897
16	67981296
16	68009653
16	70030013
16	71571740
16	81078275
17	7578461
17	15519007
17	34590411
17	39959596
17	42744897
17	43213457
17	49054527
18	19244192
18	30093488
18	55711844
18	67816181
19	6981120
19	9056559
19	10103517
19	13368206
19	35646303
19	37853838
22	25308636
22	32628920
22	38541498
22	39085353
22	45728342
X	12939626
X	34148116
X	41091665
X	100667839
