chr	pos
1	101007022
1	116563361
1	120254696
1	179064151
1	183595643
1	248487115
2	179584076
2	179702430
2	234638058
3	15301184
3	121228524
3	122128726
3	178936093
3	196669368
4	80246784
4	128694659
5	118503461
5	118533527
5	139864770
5	140720207
6	31431198
6	32030188
6	116892677
6	129612835
7	28862363
7	142627171
7	143088474
8	39604137
8	93003866
8	125564761
8	143746037
9	35059187
11	2151842
11	74013552
12	102512237
13	36006464
14	22321120
14	67746056
16	525007
16	30217364
16	88123926
17	7480756
17	7578403
17	18566034
17	74382123
17	79004685
18	53303126
19	17394374
19	17397456
19	33498919
20	30363784
X	63410078
X	72667132
X	117959201
X	118715552
X	131513452
X	153291207
