#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
1	27176930	18	0	54	0	72
1	33138484	0	66	0	31	97
1	53676854	6	0	13	0	19
1	67891834	0	75	0	39	114
1	176564549	42	0	3	0	45
1	196952137	0	0	29	128	157
2	44071747	11	0	13	0	24
2	166848766	5	0	105	0	110
2	233164783	14	0	32	0	46
3	133497563	0	12	0	6	18
3	171455363	0	80	0	24	104
3	184570300	0	21	20	0	41
3	194790704	8	0	24	0	32
4	151765872	7	0	0	79	86
4	170912535	68	0	0	27	95
5	55178962	0	56	0	14	70
6	10775644	0	0	19	39	58
7	6175584	24	0	0	64	88
7	45004603	0	0	11	8	19
7	91682267	34	9	0	0	43
7	129664182	13	20	0	0	33
8	65509378	14	0	0	23	37
8	110424512	22	43	0	0	65
8	118147513	12	0	24	0	36
9	2648254	22	0	32	0	54
9	119115961	26	0	0	56	82
10	116710886	0	124	0	57	181
11	4703136	0	0	27	10	37
11	57003529	0	5	0	8	13
11	64338508	15	0	60	0	75
11	71821527	26	0	0	32	58
11	82877694	1	0	7	0	8
12	53895219	0	11	0	4	15
12	57065615	0	49	18	0	67
15	41060225	8	0	19	0	27
15	44180393	4	0	73	0	77
15	51973945	13	0	33	0	46
15	73615671	5	0	13	0	18
16	48303976	0	32	0	11	43
16	69997501	0	0	41	8	49
17	7578406	0	5	0	14	19
17	36734839	3	0	47	0	50
17	37792208	0	12	0	27	39
17	48191567	76	0	29	0	105
17	57775130	45	54	0	0	99
17	61958411	45	169	0	0	214
17	72951961	38	0	141	0	179
17	80040021	0	17	0	9	26
18	674341	16	0	0	136	152
18	65178341	0	17	32	0	49
19	10169599	0	32	0	8	40
19	19390149	0	0	23	9	32
19	41114402	0	32	0	4	36
19	51379975	0	4	0	26	30
19	55399502	15	22	0	0	37
22	19708187	0	16	0	6	22
22	30775551	4	0	22	0	26
22	36684952	20	38	0	0	58
X	48650324	0	14	0	7	21
X	71360164	14	0	35	0	49
