chr	pos
1	52551835
1	181726215
1	247582029
2	25038559
2	67630623
2	73799684
2	80530672
2	80831274
2	136567430
2	231174699
3	58516233
3	113002379
4	4322688
4	114199062
5	13735963
5	21751792
5	140202648
5	140530694
6	27114540
6	86181106
6	139694176
7	27237921
7	99565998
7	138865896
7	148801692
7	151483604
7	151805363
8	27319223
8	108306213
9	105765522
9	127572129
10	5255048
11	59189982
11	59245414
11	111784414
12	3678685
12	49446697
12	67700355
12	120954398
12	120954536
13	102368020
14	21873401
14	105169748
15	42740283
15	58938351
16	11362879
16	51175492
18	14763786
18	63547696
18	65178556
19	37383159
20	44526704
22	39262385
X	2933065
