chr	pos
1	1246317
1	10689629
1	12908217
1	19183876
1	19992292
1	22965930
1	24390592
1	32741583
1	34112306
1	35580133
1	39950339
1	40131779
1	43783040
1	47501478
1	47582342
1	50659454
1	53608065
1	75038788
1	78338767
1	87045210
1	97658766
1	111441834
1	112524393
1	112999926
1	115220556
1	115487554
1	116936271
1	151171537
1	151742727
1	152284480
1	153084858
1	153346191
1	154437964
1	154437965
1	154461751
1	155186705
1	155449827
1	155449828
1	156813247
1	156837897
1	158368976
1	158436206
1	158650471
1	162313642
1	167852719
1	179041107
1	181620534
1	183511262
1	185892765
1	198608471
1	201969126
1	205068884
1	208218076
1	209933428
1	227211042
1	248112435
1	248487718
2	1507833
2	18766227
2	21230108
2	27601062
2	39009082
2	40655948
2	48028179
2	61726893
2	63609218
2	73118700
2	86364119
2	100185364
2	107423361
2	107459944
2	108488865
2	110343400
2	111551670
2	113832785
2	141597608
2	141598524
2	148710056
2	149861906
2	160958283
2	166245543
2	169850240
2	169850296
2	172945128
2	179641523
2	183387031
2	189449059
2	196581575
2	197084780
2	202074280
2	209045986
2	213872806
2	219449406
2	219564005
2	220342430
2	223918046
2	228115865
2	228115866
2	228769652
2	228882955
2	228883847
2	238742747
2	242148993
3	17131296
3	32995094
3	38601890
3	38941514
3	42226210
3	51127782
3	51411938
3	51750049
3	54959118
3	57494885
3	64641329
3	71591217
3	93761890
3	97887776
3	100621520
3	113380240
3	113503100
3	113595016
3	119886757
3	119886758
3	122353973
3	127292509
3	140123527
3	148583291
3	154890388
3	161147358
3	164906992
3	176750757
3	191861731
3	196674516
4	3949722
4	20521064
4	24538713
4	39083717
4	39482825
4	40122779
4	41496607
4	47582431
4	69696437
4	69798396
4	71347534
4	74283998
4	75673305
4	76943022
4	85540647
4	101344490
4	107845204
4	114823685
4	122071319
4	122739209
4	141789318
4	142642234
4	145035893
4	175897641
4	176573017
4	187205274
4	189065236
5	13721324
5	26881162
5	32090332
5	38406951
5	41142989
5	45262552
5	74134812
5	78347271
5	89925154
5	89949315
5	90101193
5	95234001
5	95751820
5	100222229
5	112175738
5	121786676
5	127474291
5	135397317
5	140168335
5	140229749
5	140307396
5	140432366
5	140589046
5	140590671
5	140616180
5	140741731
5	140769813
5	140869034
5	151784076
5	154173498
5	154396834
5	170648799
5	176022807
5	176304589
5	180419943
6	8102770
6	22294638
6	25701626
6	28540028
6	28543869
6	29055068
6	29323609
6	33135601
6	33260958
6	38891028
6	42237057
6	42237058
6	42665974
6	46834772
6	49754076
6	51618058
6	55933851
6	56883233
6	70098769
6	73713655
6	83921611
6	94066685
6	97247113
6	100403931
6	105224674
6	105224676
6	108489268
6	109757308
6	136475305
6	136972163
6	142399724
6	150464460
6	152665270
6	159184395
6	170592748
7	6730498
7	31617907
7	34698089
7	36552914
7	37172836
7	40221594
7	50468012
7	53103529
7	53104158
7	57199993
7	63538427
7	63720634
7	64168402
7	73280071
7	81695834
7	92210836
7	95224396
7	98509802
7	99964971
7	100678106
7	105192025
7	116415002
7	134925468
7	140453136
7	141957516
7	142176568
7	142482369
7	142749677
7	143029919
7	143826919
7	148514980
8	2836241
8	10465872
8	17228688
8	21955234
8	25253065
8	26627613
8	27320835
8	38250255
8	52321652
8	53126766
8	67577750
8	73849446
8	87126038
8	95140463
8	95511637
8	108334241
8	110461698
8	113236883
8	118832034
8	126445835
8	141370201
9	18928248
9	33463431
9	70917842
9	72349158
9	84531336
9	93375570
9	102626210
9	116079188
9	116856252
9	118997777
9	122000974
9	123812510
9	125329971
9	129975306
9	136595279
9	139391319
10	3202449
10	13040360
10	20506502
10	21157653
10	28903596
10	30316614
10	30317149
10	31138919
10	33469163
10	37431005
10	48390162
10	49431207
10	52005127
10	61835701
10	72489990
10	74673107
10	100221519
10	115610339
10	128192779
10	129910022
11	1262099
11	1272724
11	4388655
11	4968325
11	5010949
11	5536103
11	6231446
11	7720315
11	7847156
11	19954939
11	48267482
11	55063034
11	55135906
11	55606310
11	55861055
11	55890100
11	58477111
11	59271586
11	62985111
11	65373267
11	66358867
11	66394001
11	66812169
11	76982220
11	89644785
11	92531562
11	92531563
11	100179122
11	100221532
11	100922294
11	100933285
11	108180964
11	112089337
11	123900899
11	124189926
12	5604102
12	7476094
12	7651714
12	14836052
12	15654856
12	20893266
12	49444810
12	50189513
12	52639414
12	52685262
12	54920498
12	56359959
12	56514752
12	56740671
12	57036529
12	57110960
12	57585131
12	65514304
12	66700127
12	69084523
12	91502039
12	104126781
12	133434138
13	28014305
13	28014306
13	79219015
13	99100621
14	20248583
14	20296208
14	20404050
14	20404501
14	21871637
14	23345315
14	24546973
14	24608166
14	31122771
14	42360624
14	50844992
14	51383447
14	60591906
14	63174875
14	71489918
14	77712968
14	89205343
14	92608650
14	94245648
14	96178606
14	105420026
14	106586365
15	22332721
15	25330397
15	25421984
15	32929213
15	40849599
15	42109227
15	42151099
15	42438012
15	43748982
15	43875663
15	48623663
15	52017024
15	54614145
15	63097956
15	66793349
15	74005299
15	75982554
15	82422821
15	86122402
16	521323
16	1265056
16	2150257
16	2347786
16	2811944
16	3486734
16	9862915
16	15809042
16	16259708
16	18879895
16	28994525
16	30034976
16	30663119
16	67236794
16	67289013
16	70896034
16	71103400
16	71319166
16	71601964
16	84900505
17	1840389
17	2995670
17	4794879
17	7099640
17	10219343
17	10358352
17	10405158
17	10408543
17	11520883
17	19578948
17	19645922
17	31323985
17	34328508
17	38574081
17	39637038
17	41102590
17	41836061
17	43220948
17	45384951
17	48606075
17	56350170
17	62080323
17	62498170
17	62557655
17	72915620
17	74014627
17	78919565
18	321716
18	6898665
18	28713879
18	28714715
18	47373529
18	55217844
18	59166674
19	4207552
19	6670139
19	7626196
19	8563336
19	8615553
19	8987106
19	9013860
19	9013873
19	9048888
19	9058027
19	9061857
19	9064479
19	9071872
19	9072091
19	9091478
19	9801254
19	14574722
19	15349759
19	17322756
19	17370531
19	19790253
19	22574928
19	31040309
19	31769557
19	33183234
19	35612010
19	39234839
19	43697353
19	45996532
19	49377688
19	49496304
19	50411880
19	51582876
19	52004966
19	52497966
19	52909157
19	53311351
19	53886312
19	55086496
19	55098515
19	55258793
19	55363699
19	56423998
19	57646774
19	57669753
19	57889176
19	57889177
19	58946214
20	1559294
20	18374937
20	33714127
20	33842389
20	55213123
20	57428570
20	60937523
21	37785185
21	38309198
21	40778279
21	41711193
21	42866377
21	45518312
21	45651239
21	47697563
22	26995495
