chr	pos
1	12835214
1	13001274
1	45504721
1	75626778
1	109795272
1	111215785
1	152883289
1	156642004
1	158390306
1	177030356
1	177030375
1	181058830
1	181745356
1	185992214
1	186957860
1	193051321
1	200089966
1	203025260
1	214171262
1	229738643
1	241886718
2	1890313
2	3727512
2	5840731
2	20458106
2	69752196
2	73491482
2	74746273
2	77745205
2	80530483
2	87017722
2	141130629
2	162275468
2	168105196
2	179489321
2	179547580
2	179637875
2	193059574
2	206911274
2	215823015
2	215872568
2	236945291
3	37379178
3	37845392
3	38101292
3	38101297
3	38645355
3	39230645
3	48199744
3	48731811
3	49161216
3	53766990
3	73433145
3	133647490
3	134369820
3	138738705
3	148562324
3	174577232
3	175184904
3	185304241
3	195515381
4	5754572
4	77250093
4	118006215
4	145061904
4	155157812
5	5034586
5	19473289
5	19571717
5	33576648
5	43289821
5	50091052
5	74990572
5	76707514
5	88178941
5	127514328
5	140201528
5	140250658
5	140563423
5	148899860
5	153035396
5	170351515
5	175528580
6	27278728
6	29080410
6	43400126
6	73111022
6	93951166
6	93951199
6	97245961
6	100841708
6	136901436
6	143095791
6	160888673
6	161015105
7	5330775
7	35707194
7	36657928
7	49815635
7	65216129
7	87810916
7	99688276
7	103338429
7	126882955
8	8235035
8	11995298
8	11996103
8	67748200
8	70571058
8	72129031
8	75765821
8	105264288
8	113364724
8	116599552
8	133152397
8	134063088
8	135614670
8	139774711
8	145624995
9	6602180
9	8317505
9	14851562
9	36170194
9	39288005
9	41963837
9	69380374
9	73457998
9	133499004
9	135209997
9	137321027
10	43882851
10	85993970
10	99770906
10	117885013
10	128147765
10	133950788
11	4470965
11	4904056
11	5172728
11	5264410
11	6497740
11	20699482
11	66297345
11	67075347
11	95826428
11	102991476
12	663075
12	1742006
12	4411364
12	4700374
12	40689258
12	52380775
12	52710769
12	55423233
12	55641873
12	56997326
12	57864851
12	91550915
12	101774935
12	115112602
12	123461286
12	123682877
12	125834406
12	132681475
13	33685942
13	58206674
13	67799860
13	77724939
13	77792007
13	95055742
13	114504678
14	24002107
14	31647370
14	65253541
14	75470393
14	77492176
14	106387083
15	25924980
15	29429289
15	51763434
15	64275755
15	84581902
15	90026363
16	5009357
16	20796322
16	23226040
16	31129012
17	9680523
17	34236333
17	47917252
17	48278896
17	74468104
18	627265
18	641516
18	5145467
18	21330979
18	48593406
19	2041133
19	5733871
19	5786509
19	9048223
19	9449867
19	10091481
19	10671911
19	16536019
19	17405573
19	36213516
19	37211536
19	37976049
19	43523013
19	45314532
19	46498690
19	50921242
19	51830117
19	52919173
19	54973452
19	57643145
20	3299048
20	34116541
20	43251252
22	26166123
22	30951613
22	38823567
22	44966415
22	45309798
22	51117501
X	9912763
X	49082518
X	54949885
X	90690649
