chr	pos
1	43395332
1	43783644
1	201195153
1	249142429
2	9545025
2	10815923
2	21236144
2	33413865
2	70438851
2	167300181
3	42633088
3	43096935
3	93646181
3	121707178
4	2306473
4	7761285
4	77028911
4	118004971
5	10973707
5	88057033
5	178459947
6	26216781
6	41704572
7	20421382
7	21468936
7	51287513
7	100680165
7	150768212
7	151877954
8	131792712
9	90500878
9	131971399
10	104160036
10	135350679
11	7530847
11	31653798
11	67267409
12	63541204
12	81101690
12	120791146
13	99109503
13	99378477
13	110835427
14	22111146
14	42373617
14	59113073
14	86088574
14	104196135
15	43102856
15	74636224
15	93486170
16	49430411
17	42432259
17	77984120
18	21422403
18	70417616
19	2116696
19	22379599
22	41736004
X	5811421
X	24861709
X	75651566
X	90690709
