chr	pos
1	31465250
1	55253397
1	147097326
1	201350520
1	203151969
2	38298207
2	70678864
3	10114587
3	14508135
3	38793763
3	100539121
3	113374402
4	76924671
4	79396713
5	1466933
5	5209207
5	136953829
7	4825183
7	72413124
7	128626857
8	79629671
8	103284779
8	124518725
8	128751160
9	78790036
9	101151241
9	104184173
9	134305632
9	135947193
10	73326568
10	90530616
10	102286277
11	840391
11	86661021
12	4479578
12	5020726
12	11420899
12	57110262
12	108930340
13	101828727
14	22459032
14	107013245
15	20738166
15	23444088
16	855570
16	855571
16	2108763
16	28374412
16	64981090
17	5393027
17	6900213
17	7499186
17	7577538
17	38517224
17	46153404
17	73560623
17	73915866
18	3534260
18	13671959
18	61305182
18	72345206
18	74402468
19	2042426
19	10668659
19	18307741
19	33098608
20	33575610
20	43738395
20	57564939
21	42830560
21	46020924
22	45309797
22	46704338
22	46785190
X	13790934
X	30847977
X	47308150
X	50213256
X	54472329
X	153689607
