chr	pos
1	9107756
1	18961619
1	46032655
1	151773576
1	201185695
1	209773408
1	216138762
2	148733543
2	176988946
3	49412958
4	49005949
5	140229383
6	2892126
6	149826699
8	38021122
9	4722560
9	35616600
9	136573529
10	11312644
10	54531228
10	93590737
11	65273824
11	76237544
12	52284621
12	113875804
13	38159066
13	84454624
14	22038732
14	66083072
14	103806053
15	43669217
15	72039275
16	23544062
17	18833976
17	47696432
19	3643249
19	22605037
19	55824409
20	21689273
20	44054316
20	45003941
22	28194061
X	79945312
