chr	pos
1	876646
1	6688750
1	11086874
1	13475123
1	15386735
1	16913567
1	20073664
1	23848469
1	59147769
1	76007183
1	119936576
1	145561571
1	209796978
1	214209198
1	221913118
1	231488729
1	233092090
2	49247251
2	71650241
2	74750037
2	86308768
2	90193156
2	114252711
2	179432807
2	189162267
3	113890650
3	167248955
4	47408784
4	57262886
4	91229550
4	155719019
4	175604077
5	35779356
5	132200143
5	157218727
5	176025511
6	656684
6	32166807
6	33419580
6	41243826
6	136599541
6	170626580
7	70255879
7	86415951
7	100238606
7	105664949
7	123508364
7	126173498
7	147869551
8	3081361
8	75898234
8	101245638
8	110293297
8	121292323
9	312114
9	32632465
9	74327167
9	84532072
9	99284870
9	103035245
10	29822318
10	55569135
10	85936298
11	6023494
11	9810868
11	13378570
11	59942986
11	66102614
11	66102715
11	89774338
11	122944250
12	25398312
12	26714832
12	40345149
12	50571253
12	72338405
12	105282906
13	23907831
13	92003576
13	96505821
13	98670919
14	64898285
14	77275722
14	97026994
14	106111066
14	106667772
14	106866548
15	29397678
15	62999321
15	87066056
16	67228615
16	67228666
17	7806740
17	8395731
17	18682145
17	19861335
17	41879221
18	706565
18	9550384
18	10671559
18	13087209
19	9529238
19	15569388
19	36330274
19	38858360
19	42596320
19	53014520
19	53269535
19	53270546
19	53958515
19	58213730
19	58291097
20	50305670
20	61588297
20	62729410
21	11058221
22	32630935
22	32631072
22	45110546
X	55051225
X	56591119
X	107395059
X	115582647
