chr	pos
1	52249653
1	52249970
1	115829233
1	157068532
1	157746898
1	158596687
1	159273851
1	177934213
1	186957643
2	48873884
2	205829959
3	13612273
3	30686373
5	134232006
5	176025336
5	180475168
6	24145857
6	30166741
6	31918989
6	87969936
6	121402015
7	43447240
7	82584750
7	102996160
7	149524951
8	19250984
8	21985133
9	35699041
9	79325846
9	129184132
9	137772750
11	10645395
11	33373261
11	34107957
11	47203984
11	58347089
11	113126681
12	20854341
12	21997786
14	51288700
15	29092235
15	89386782
17	56598296
17	79673938
18	71790624
19	55247491
20	44506266
22	21213614
22	41533755
X	46332385
X	70627893
X	153035996
