chr	pos
1	4772582
1	36039270
1	55167829
1	57415248
1	85397214
1	116380527
1	150936529
1	156104618
1	169391134
1	222696014
2	1636777
2	1921062
2	70900444
2	86845080
2	170089935
2	189915295
2	207572103
2	231077501
3	405024
3	11079128
3	44777614
3	49146577
3	62385242
3	112738502
3	134960062
3	145799579
3	172013277
3	178921548
4	26483360
4	140811996
5	3599461
5	58334993
5	140175674
5	168201266
5	180377179
6	42178308
7	2946265
7	102760596
7	105672887
7	117003607
7	121608024
8	22864685
8	113331119
8	144776152
9	74970319
9	133942352
9	136029549
9	140056475
10	16870804
10	45799731
10	48388920
10	88451735
10	89692904
10	102796830
10	104176718
10	105361260
10	124335915
11	6291401
11	9172244
11	55433005
11	55735314
11	61503095
11	65000763
11	68341609
11	108059883
11	108253837
12	5020904
12	9227282
12	74931943
12	98927279
13	20277142
13	36348799
13	84452810
13	97485222
14	34270456
14	75988870
14	99723924
15	62363067
15	78212085
15	89173660
16	2155398
16	3064414
16	3077045
16	31072743
16	69377262
17	7577547
17	34174210
17	48273685
17	78410867
17	80197896
18	10671435
18	43843073
19	12502238
19	46405005
19	49547324
19	55952055
20	31022592
20	57876469
21	34106340
21	43838559
22	21344765
22	21477203
22	21538599
22	40804428
X	3229016
X	7268292
X	12736057
X	39921444
X	77225074
X	83360819
X	119059328
X	153197863
