chr	pos
1	21889674
1	27333078
1	34643683
1	52897102
1	87570377
1	103573828
1	202850297
1	214826247
1	228511117
2	44116985
2	44116986
2	73868823
2	175614800
3	13359089
3	77671536
3	131190046
3	134078995
3	135720283
3	140675502
3	151107816
3	195516343
4	17635486
4	38776735
4	71347168
4	119952865
4	128694780
4	129131283
4	183245385
4	187517964
5	908120
5	21752166
5	55212822
5	61662304
5	140530875
5	140532834
5	149921206
6	56504731
6	72960096
6	159655428
7	11500346
7	100466248
8	15998431
8	40011041
8	94805453
8	124796777
9	114412019
9	132501744
9	132501746
10	14372162
10	21970293
10	25288439
10	71136714
10	104103846
11	4567069
11	8132577
11	17099463
11	46895104
11	55135807
11	61213668
11	104901192
11	123894195
12	69666802
12	81471841
12	100733074
12	118651868
12	121175942
13	52509756
14	31081505
14	45645152
14	55642723
14	64937441
15	29346718
15	51285700
15	72499107
15	73614819
15	90321562
16	3078701
16	3367508
16	19474632
16	27549611
16	68853183
16	89650107
17	7157996
17	17925092
17	21322042
17	35974304
17	41019876
18	46798650
19	1082889
19	5653148
19	11918315
19	13883025
19	14211641
19	17366410
19	22362603
19	45281521
19	52376955
19	58489700
20	1902142
20	31627181
20	43108944
20	43251682
21	35743124
22	39387407
X	41043810
X	118977251
X	135582848
X	153490483
