chr	pos
1	153362616
1	155265341
1	160093053
1	207200948
1	247752339
2	16082317
2	16082318
2	40656042
2	74719839
2	97166210
3	41266125
3	49569681
3	178952085
3	189349218
4	11401091
4	44176270
4	87736114
4	122075821
5	140811383
6	29364937
6	47594297
6	53385694
6	55956305
7	14712622
7	88962858
7	122338023
7	142021350
8	68062113
8	95140541
8	116422797
9	78772030
9	114694463
9	126118490
9	140036503
10	6525537
10	29797302
10	54074787
10	89692791
11	64428448
12	4657333
12	31945164
12	32897688
12	49426611
12	50366988
12	50400225
12	121614988
13	70549771
14	23859423
14	100995496
14	103806783
14	105408086
15	31947431
15	43347000
16	1116346
16	23702280
16	75141953
17	40345097
17	40705759
17	48249241
17	57478280
17	62036639
17	62525504
17	66933174
17	80274757
18	13042306
18	21739969
18	70205112
19	4054904
19	44097394
19	47423133
20	35282074
20	43381604
20	61461160
22	17599678
22	21328860
22	38341072
22	39216138
22	50928330
X	48783232
X	51486689
X	54223916
X	114883777
X	136648912
X	147733595
