chr	pos
1	2087451
1	11796183
1	17672565
1	45292952
1	85656020
1	93646208
1	103364276
1	109241261
1	109472616
1	111731372
1	117509728
1	117509950
1	149858613
1	150705324
1	152278983
1	156563648
1	156705540
1	158389870
1	167778974
1	176934347
1	182369123
1	186273271
1	190066940
1	200817339
1	201061236
1	211748962
1	236577572
1	240071991
2	11337678
2	27845483
2	40655936
2	56419738
2	63283812
2	102644707
2	108905332
2	128379604
2	179615204
2	232100031
2	232578236
2	239180028
3	21465554
3	37284889
3	37365514
3	42701094
3	50296396
3	64083625
3	77696302
3	78735011
3	111901081
3	128849395
3	129368279
3	157160261
3	176740457
3	185362430
3	197547201
3	197547211
4	15704627
4	80328008
4	99407914
4	103180638
4	119158287
4	124323415
4	134071436
4	147560396
4	169167643
4	183959344
4	185309907
5	23521142
5	71494680
5	90666490
5	102491616
5	176887655
6	4037792
6	7288972
6	27218847
6	29141852
6	29454693
6	32053854
6	33366154
6	35107979
6	38830105
6	42231041
6	56044587
6	66005999
6	70070940
6	79655921
6	108066240
6	131962640
6	135518263
6	146757027
6	152552684
6	168352292
7	2568678
7	11630259
7	43664395
7	44804562
7	45697411
7	94037505
7	126249508
8	42231857
8	73480146
8	95448953
8	97244130
8	105502654
8	110587517
8	116423585
8	121262997
8	144732899
9	117854
9	8499796
9	34521603
9	71433448
9	82323513
9	90503153
9	91616521
9	108337407
9	112003838
9	115380203
9	116346522
9	119094720
9	119460693
9	125315488
9	128070017
9	131071960
9	131072039
9	131073194
9	135919210
10	27962426
10	45473403
10	50819456
10	52601652
10	75407373
10	98303715
10	102684122
10	103827104
10	116048803
11	1086013
11	2424522
11	6221355
11	8934001
11	17617633
11	57958484
11	59189567
11	64854019
11	67059210
11	70317381
11	71277556
11	118922230
11	123848062
12	27068991
12	58019078
12	67707575
12	71286716
12	93771956
12	102517807
12	129189821
13	28942801
13	41706849
13	58299233
13	92345909
14	30396556
14	75329962
14	76957920
14	79270053
14	92361324
14	103592960
15	22709181
15	27193366
15	30665323
15	32928987
15	35086922
15	48056979
15	64966714
15	66639586
15	72119019
15	72638463
15	77474169
15	102215848
16	1537772
16	9857127
16	20994204
16	67313990
16	78466571
16	87724057
16	87764168
17	7339258
17	10600725
17	34935768
17	39784359
17	40441935
17	47123357
17	57134235
17	73910890
17	76067246
17	80195168
17	80195570
18	8143731
19	12137825
19	12936680
19	15538983
19	17918562
19	19035769
19	19625906
19	41112348
19	42729234
19	42729255
19	43262184
19	44131041
19	46287476
19	53669311
20	3146539
20	17640216
20	17640494
20	25056152
20	33764083
20	34638258
20	43090637
20	46282996
20	56818759
20	58443602
20	61512828
21	15858251
21	28338227
21	34160945
21	43256674
21	44835724
22	24381725
22	39385582
22	41605844
X	8995967
X	46918303
X	54040926
X	75648437
X	96724791
X	100608249
X	100912483
X	112021251
X	119388904
X	125298663
X	132159937
X	138914448
X	151283808
X	153459060
X	153579990
X	155003588
