chr	pos
1	114281367
1	116574007
1	117087035
1	151384810
1	158368481
2	179429737
2	210642248
3	12778114
3	13612954
3	182583358
3	185361830
4	80828146
4	147628647
5	90106134
5	118539113
5	134871035
6	10404963
6	31748319
6	42583801
6	42583818
6	119670888
7	43927372
7	74988500
8	104336784
9	34371506
9	98239127
9	137717708
10	105944776
10	119307608
10	119768472
10	121565903
11	1857344
11	18369142
12	58121452
12	58121737
12	68551748
12	69080742
12	71955560
12	95434360
13	109438081
14	58604835
14	76330059
15	52497276
15	63335009
15	65499236
15	100272106
16	23540873
16	49524939
16	66785214
16	67970665
17	10367818
17	39973444
17	40705302
17	42290278
17	61987059
17	74077302
18	34297864
19	44130154
19	52097498
21	43815480
22	38245578
22	46931746
X	70518334
X	76890194
