chr	pos
1	19549914
1	21044183
1	40766912
1	44474107
1	54395807
1	64669723
1	145534100
1	153362976
1	155226117
1	156281973
1	156647053
1	161047356
1	171154946
1	172558229
1	183209495
1	224492852
1	243471361
1	248551039
2	24253912
2	61415533
2	87140980
2	128345985
2	160033027
2	163279802
2	175624213
2	182359492
2	182359515
2	190719590
2	198265453
2	200137185
2	219290520
2	220034109
2	241536312
3	19938244
3	20019815
3	49135633
3	49721756
3	49736242
3	49756064
3	50231195
3	50402325
3	145917695
3	184009213
3	195477929
4	2130948
4	3451002
4	47939675
4	76692248
4	79763561
4	155160322
4	156634276
4	164534483
4	175158643
5	13865842
5	131607548
5	134041037
5	134041067
5	140626865
5	140741617
5	145895383
5	167689593
6	3104493
6	3850910
6	17675597
6	26250692
6	32169171
6	42236137
6	43538336
6	50681755
6	70386010
6	118786546
6	128411080
7	2586960
7	69583197
7	92157645
7	94047865
7	120740100
7	131910975
9	32544237
9	32544239
9	95397569
9	101258739
9	111679867
9	114338695
9	115759604
9	116931561
9	131860642
9	136211045
9	139702037
9	140109624
9	140707963
10	17813344
10	72520559
10	76285071
11	64123092
11	105774631
12	49888683
12	49888713
12	53074144
12	55863607
12	86373384
12	106712243
12	110906002
12	113629658
12	122825944
12	123342728
13	23929791
13	32914782
13	53624617
14	64514796
14	64519446
14	65253698
14	70490103
14	74194193
14	77978511
15	31795993
15	34105682
15	54306223
15	54306931
15	64446670
15	72338071
15	91448546
16	22385609
16	28997204
16	72984605
17	10411687
17	11622799
17	34893433
17	40837383
17	41342744
17	66366656
18	59949606
19	1754836
19	11224428
19	40408406
19	42880437
19	44169567
19	44169588
19	47570445
20	23351021
20	36012573
20	39986944
20	44579219
20	61490866
20	62724217
21	46078007
22	32889255
X	54496454
X	84363234
X	125686549
