chr	pos
1	68152031
1	153660546
2	18765902
2	30143067
2	37478348
2	141115559
2	168116165
3	142025651
3	164059131
3	195590976
3	196229767
3	197408056
4	17608496
4	80827097
5	133536177
5	140751299
5	160059235
6	18465260
6	32011638
6	33636336
6	149721767
6	153019109
7	44283067
7	73097521
7	92761818
7	128518740
8	105368524
8	143957795
10	6245218
11	70253634
12	7252303
12	77417747
12	78604877
12	128899655
13	41507361
14	20443771
15	42983510
16	1639740
16	67319313
16	84940220
17	7411781
17	7578259
17	17721598
17	40822716
17	47696730
17	48269244
17	76117687
19	3005879
19	6141572
19	13414674
19	50357699
19	58197977
19	59057264
20	19701640
20	30510805
20	37356622
20	43564088
21	44524456
22	21347167
22	40722123
22	43627756
X	37301172
X	84310843
X	148075684
X	152727476
X	153049245
