chr	pos
1	12460316
1	15831211
1	44086513
1	47548040
1	70504189
1	89523877
1	109793320
1	145771648
1	151315450
1	152282251
1	153955690
1	156203509
1	156845927
1	157514227
1	158449927
1	203696782
1	211433478
1	248224518
1	248616650
1	248756267
2	44023913
2	73446021
2	107446656
2	109400167
2	113940254
2	168101824
2	179542881
2	204144831
2	219292748
2	223096999
2	226447640
2	238296565
2	238626428
3	25542729
3	25835785
3	45800507
3	47908773
3	48694483
3	49136834
3	49394857
3	57658153
3	109046723
3	131190094
3	186006620
4	1944193
4	143044482
5	39377092
5	52856471
5	112256991
5	128368806
5	140222221
5	140222946
5	176665484
6	13977507
6	28967310
6	41874702
6	53160459
6	90053459
6	109867162
6	127517282
6	128302401
6	129475825
6	132030193
6	135287557
7	28996417
7	79082591
7	91625086
7	95125268
7	97823561
7	107253835
8	71126156
8	125499906
9	19376294
9	33676347
9	71098912
9	95841805
9	106900437
9	139273423
9	139752992
9	139754441
10	1405298
10	29821479
10	52389979
10	117228809
10	134218933
11	18460094
11	26587103
11	46786765
11	65349830
11	76814355
11	89133385
11	117303215
11	119216184
11	119216325
11	119216543
12	6078422
12	6078430
12	16052918
12	42853914
12	49444391
12	49445170
12	56086673
12	58139956
12	73046848
12	93100779
12	93244925
12	101801531
13	28794473
13	38213252
13	86368575
13	103326727
13	108860901
14	24546221
14	54417548
15	22929892
15	43817292
15	49329879
15	50866552
15	71125360
15	78640302
16	2821480
16	3788618
16	4016470
16	10631801
16	20448621
16	51174110
16	57416922
16	67679643
16	70516007
17	7576886
17	7577099
17	7751845
17	7836462
17	16089958
17	19685248
17	27308687
17	30986217
17	37790282
17	39740032
17	40831910
17	57058429
19	3642935
19	8429403
19	9087678
19	11032439
19	39805227
19	40902543
19	41745178
19	43763021
19	47236403
19	49442919
19	52497324
19	55758399
20	3028475
20	31021672
20	47639592
22	20073753
22	29917075
22	32242867
22	42415340
X	77275742
X	96213049
X	106846360
X	129506962
