#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
1	103488447	14	100	0	0	114
1	113243219	0	5	35	0	40
1	114524091	0	93	0	13	106
1	150785719	0	25	114	0	139
2	196581655	0	91	0	9	100
4	186064425	0	49	0	6	55
5	118965473	0	77	0	19	96
5	149323894	0	96	0	11	107
6	28134497	0	72	0	8	80
6	161533755	6	0	111	0	117
7	45121371	0	55	0	3	58
7	94183874	90	0	0	13	103
7	113518008	0	92	0	6	98
8	6302344	7	0	113	0	120
8	133826993	0	204	0	22	226
9	35449748	0	0	22	4	26
11	1271589	0	280	0	37	317
11	8673378	0	77	0	17	94
11	68216457	0	26	0	4	30
12	3040319	150	21	0	0	171
14	21830430	77	0	6	0	83
14	100847625	15	0	116	0	131
14	106173780	0	9	310	0	319
17	18023051	0	0	47	3	50
17	39092824	0	0	166	20	186
21	35144498	15	0	132	0	147
X	85218961	30	0	86	0	116
