chr	pos
1	57422478
1	62737421
2	25457209
2	61310289
2	102835531
2	107446647
2	185801555
2	208632020
2	209113112
3	12779642
3	32483476
3	49569023
3	49836253
3	119204196
3	137982663
3	143708739
3	183898930
5	176517585
6	30134981
6	32018082
6	97246405
7	73471779
7	88964578
7	97941545
7	144015450
9	84534446
10	26285470
11	67222946
12	7867804
12	50044648
12	53517583
12	73012760
13	27680004
14	73945237
14	74062179
15	71535120
17	1639495
17	7577548
17	9631874
17	42828250
20	45131229
20	62196772
X	40534573
X	63412957
