chr	pos
1	18554484
1	22216609
1	40723841
1	51829572
1	161166211
1	206822161
1	248813331
2	24985573
2	44079860
2	47378589
2	54558137
2	108627019
2	109539885
2	132021794
2	133403121
2	140990816
2	178095964
2	179422111
2	216288916
3	42680826
3	52255722
3	151067854
3	179138709
4	20550730
4	73414354
4	119059244
4	123227048
4	155254036
4	158284159
4	184606264
5	140474630
6	30638712
6	43323362
6	47680273
6	63995530
6	87968276
6	117650502
7	27195954
7	82538324
7	86493653
7	107412532
7	139257887
8	20005172
8	145737553
9	21334148
9	88968122
9	100388079
9	117005797
9	139355672
10	50819604
10	88459093
11	6422634
11	111594274
12	8196668
12	55887079
12	66935717
12	109520485
13	37605971
14	22447081
14	23374209
14	93685022
14	105404671
14	105406038
14	105407653
14	105410723
14	105413482
14	105413483
14	105414045
14	105414628
14	105419160
14	105419469
14	105420226
14	106054703
14	106109690
15	23811019
16	3016751
16	29827841
16	29918258
16	68265275
17	7577022
17	7577574
17	8222393
17	27031353
17	39120032
17	40269510
17	56585544
17	57288115
17	79226454
19	1005239
19	15582727
19	23544385
19	30308111
19	31025841
19	47354031
19	50926135
19	51918188
20	21689276
20	23065128
20	42199306
21	30403060
22	35683435
22	41513816
X	50213406
X	135862940
X	152813367
