chr	start	end	WT.count	mut.count	subclonal.CN	nMaj1	nMin1	frac1	nMaj2	nMin2	frac2	phase	mutation.copy.number	subclonal.fraction	no.chrs.bearing.mut
1	1499999	1500000	49	12	2	2	0	0.3	1	1	0.7	unphased	1.06335844040762	1.06335844040762	1
1	6166830	6166831	21	6	2	2	0	0.3	1	1	0.7	unphased	1.2012012012012	1.2012012012012	1
1	11288727	11288728	44	8	2	2	0	0.3	1	1	0.7	unphased	0.831600831600832	0.831600831600832	1
1	13496118	13496119	30	10	2	2	0	0.3	1	1	0.7	unphased	1.35135135135135	1.35135135135135	1
1	18661435	18661436	32	16	2	2	0	0.34	1	1	0.66	unphased	1.8018018018018	1.34462821029985	1.34
1	35226810	35226811	14	7	2.16	2	1	0.16	1	1	0.84	unphased	1.85513513513514	1.85513513513514	1
1	36215320	36215321	9	9	2.16	2	1	0.16	1	1	0.84	unphased	2.7827027027027	2.39888164026095	1.16
1	37307351	37307352	103	8	2.16	2	1	0.16	1	1	0.84	unphased	0.401110299488678	0.401110299488678	1
1	53543412	53543413	187	36	2.16	2	1	0.16	1	1	0.84	unphased	0.898451096836747	0.898451096836747	1
1	55118764	55118765	66	11	2.16	2	1	0.16	1	1	0.84	unphased	0.795057915057915	0.795057915057915	1
1	62739174	62739175	50	5	2.16	2	1	0.16	1	1	0.84	unphased	0.505945945945946	0.505945945945946	1
1	67142657	67142658	16	4	2.16	2	1	0.16	1	1	0.84	unphased	1.11308108108108	1.11308108108108	1
1	71535039	71535040	40	10	2.16	2	1	0.16	1	1	0.84	unphased	1.11308108108108	1.11308108108108	1
1	72400882	72400883	35	14	2.16	2	1	0.16	1	1	0.84	unphased	1.59011583011583	1.37078950872054	1.16
1	75072506	75072507	56	28	1.16	2	1	0.08	0	1	0.92	unphased	1.5218018018018	1.40907574240908	1.08
1	84880354	84880355	21	10	1.16	2	1	0.08	0	1	0.92	unphased	1.47271142109852	1.47271142109852	1
1	86919101	86919102	56	13	1.16	2	1	0.08	0	1	0.92	unphased	0.860148844496671	0.860148844496671	1
1	90180585	90180586	10	5	2	1	1	1	NA	NA	NA	unphased	1.8018018018018	1.8018018018018	1
1	92195392	92195393	71	11	2	1	1	1	NA	NA	NA	unphased	0.725115359261701	0.725115359261701	1
1	107599900	107599901	75	11	2	1	1	1	NA	NA	NA	unphased	0.691389063482087	0.691389063482087	1
1	107691369	107691370	60	11	2	1	1	1	NA	NA	NA	unphased	0.837457175485344	0.837457175485344	1
